,category,description,link,id,updated_at,price,type,name,created_at
57,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61, 6.52"", 128GB + 4GB, Dual SIM, 50MP, 5000mAh - //CLY//KSh 24,999KSh 30,00017%",https://www.jumia.co.ke/huawei-nova-y61-6.52-128gb-4gb-dual-sim-50mp-5000mah-cly-146206578.html,10ddd83b-4b2e-4811-94ed-4b2901502472,2023-10-22T14:23:03,"KSh 24,999",huawei+y6,Huawei Nova Y61,2023-10-22T14:23:03
58,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,10ec2448-e17b-4dc5-9fb7-91882f97deb3,2023-10-24T14:51:16,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T14:51:16
59,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 65,000",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-121945437.html,11411de7-24ae-4975-818e-e9babcf531c2,2023-10-24T14:50:55,"KSh 65,000",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T14:50:55
60,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 6pc Non-stick Elegant Knife set/classic kitchenwareKSh 1,849KSh 3,79951%",https://www.jumia.co.ke/generic-6pc-non-stick-elegant-knife-setclassic-kitchenware-159084445.html,119ad379-651c-4c11-8c01-79f40e9b8623,2023-10-24T18:00:40,"KSh 1,849",knives,Generic 6pc Non-stick Elegant Knife set/classic kitchenware,2023-10-24T18:00:40
61,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' FULL HD SMART TV, ACTIVE HDR, NETFLIX, CHROMECAST 43LM6300PVBKSh 47,990KSh 58,00017%",https://www.jumia.co.ke/lg-43-full-hd-smart-tv-active-hdr-netflix-chromecast-43lm6300pvb-67964060.html,11a590fb-e75e-4eb1-94ac-365cefbd16c0,2023-10-24T17:41:33,"KSh 47,990",lg+tv+43,LG 43'' FULL HD SMART TV,2023-10-24T17:41:33
62,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,12cec5de-5e39-4f5f-9f67-08112a6e0ef1,2023-10-24T15:11:24,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T15:11:24
63,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 52,999KSh 59,00010%",https://www.jumia.co.ke/lg-43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-152391120.html,130643d4-f5e2-472d-8ebb-ddd9729a4e5d,2023-10-24T14:51:16,"KSh 52,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T14:51:16
64,Home & Office/Home & Kitchen/Home Decor/Home Fragrance/Light Bulb Rings,Generic 10 Inch Desktop 3 Light Mode LED Live Streaming HolderKSh 600KSh 68012%4.1 out of 5(13),https://www.jumia.co.ke/generic-10-inch-desktop-3-light-mode-led-live-streaming-holder-90834599.html,130b4222-59c8-467c-8786-e773703f7507,2023-10-22T13:54:06,KSh 600,lamps,Generic 10 Inch Desktop 3 Light Mode LED Live Streaming Holder,2023-10-22T13:54:06
65,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750KSh 52,999KSh 65,00018%",https://www.jumia.co.ke/lg-43-4k-uhd-latest-smart-tv-4k-hdr-43up7750-152364526.html,1339dc7f-4aec-40cd-8e70-faa902c8f685,2023-10-24T14:52:05,"KSh 52,999",lg+tv+43,LG 43” 4K UHD LATEST SMART TV 4K HDR-43UP7750,2023-10-24T14:52:05
66,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,1385f739-0ae7-4017-a596-16ffe40bfe37,2023-10-24T14:50:56,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T14:50:56
67,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7pc Knife Set +chopping Board/chopping Board/knifeKSh 1,899KSh 3,50046%",https://www.jumia.co.ke/generic-7pc-knife-set-chopping-boardchopping-boardknife-115558204.html,13eeceee-c525-4ada-ae81-a985dfa70824,2023-10-24T18:00:40,"KSh 1,899",knives,Generic 7pc Knife Set +chopping Board/chopping Board/knife,2023-10-24T18:00:40
68,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022KSh 55,899KSh 97,00042%",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-led-tv-black-2022-61876705.html,141b2e11-5b1b-4a73-9af8-463e564b7157,2023-10-24T14:55:51,"KSh 55,899",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart LED TV - Black 2022",2023-10-24T14:55:51
69,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 2021 NEW MODEL-43UP77KSh 55,500KSh 68,00018%",https://www.jumia.co.ke/lg-43-4k-ultra-hd-smart-tv-magic-remote-netflix-2021-new-model-43up77-67964104.html,145ac93f-d4ec-48a6-8276-45869ceb7bdf,2023-10-23T20:51:33,"KSh 55,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-23T20:51:33
70,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 43UN73KSh 49,500KSh 60,00018%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-magic-remote-netflix-43un73-lg-mpg1290970.html,14b1ecb5-b028-4eb8-9a44-5d159052f357,2023-10-24T14:51:18,"KSh 49,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T14:51:18
71,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023KSh 54,899KSh 70,00022%",https://www.jumia.co.ke/lg-43up75006-43-4k-uhd-smart-frameless-led-tv-black-2023-70294236.html,15048db8-aca1-4105-815a-d25590312683,2023-10-24T15:11:23,"KSh 54,899",lg+tv+43,"LG 43UP75006 - 43"" 4K UHD Smart Frameless LED TV - Black 2023",2023-10-24T15:11:23
72,Home & Office/Home & Kitchen/Kitchen & Dining/Food Service Equipment & Supplies/Cooking Equipment,"Jikokoa Medium Size Jikokoa Xtra StoveKSh 4,299KSh 7,52443%",https://www.jumia.co.ke/jikokoa-medium-size-jikokoa-xtra-stove-70085249.html,153feae5-1616-4028-a50d-2f618d6d55c0,2023-10-23T15:24:07,"KSh 4,299",jikokoa+xtra,Jikokoa Medium Size Jikokoa Xtra Stove,2023-10-23T15:24:07
73,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 43UP75KSh 58,500KSh 69,00015%offers from",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-magic-remote-netflix-43up75-lg-mpg603480.html,15a62419-da04-41cb-9010-c9d0b67ae5d7,2023-10-24T17:43:58,"KSh 58,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T17:43:58
74,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Generic LED RGB 10metre Strip Snake Light For Decoration With 7 ColoursKSh 1,300KSh 2,60050%",https://www.jumia.co.ke/generic-led-rgb-10metre-strip-snake-light-for-decoration-with-7-colours-120792708.html,160f030f-241d-4cc3-b2d6-1199822cd5d3,2023-10-22T13:49:56,"KSh 1,300",bulbs,Generic LED RGB 10metre Strip Snake Light For Decoration With 7 Colours,2023-10-22T13:49:56
75,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA, 43'' SMART WEBOs FULL-HD LED TV, NETFLIX, YOUTUBE, BLUETOOTHKSh 51,599offers from",https://www.jumia.co.ke/43lm6370pva-43-smart-webos-full-hd-led-tv-netflix-youtube-bluetooth-lg-mpg405217.html,161f6b67-b422-40a4-987d-511da856ec50,2023-10-24T14:54:34,"KSh 51,599",lg+tv+43,LG 43LM6370PVA,2023-10-24T14:54:34
76,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local WarrantyKSh 58,990KSh 80,00026%",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2021-local-warranty-lg-mpg356733.html,1631cb85-46a9-43c5-ae83-995ae4fe3720,2023-10-24T14:54:34,"KSh 58,990",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local Warranty,2023-10-24T14:54:34
77,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" FULL HD 1080P SMART TV, ACTIVE HDR, NETLIX, WEB BROWSER-43LM6370PVAKSh 46,999KSh 59,00020%",https://www.jumia.co.ke/lg-43-full-hd-1080p-smart-tv-active-hdr-netlix-web-browser-43lm6370pva-67964094.html,169317a0-9949-41c9-b50d-f42f4f413234,2023-10-24T17:41:33,"KSh 46,999",lg+tv+43,"LG 43"" FULL HD 1080P SMART TV",2023-10-24T17:41:33
78,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Generic Four-leaf Bluetooth Music Lamp LED Colorful Night Lights Intelligent  LampKSh 1,499KSh 2,00025%4.1 out of 5(7)",https://www.jumia.co.ke/generic-four-leaf-bluetooth-music-lamp-led-colorful-night-lights-intelligent-lamp-124538075.html,16fbc255-8b6e-4617-9c03-453b26bb47d9,2023-10-22T13:53:02,"KSh 1,499",bulbs,Generic Four-leaf Bluetooth Music Lamp LED Colorful Night Lights Intelligent  Lamp,2023-10-22T13:53:02
79,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006KSh 56,000KSh 68,00018%offers from",https://www.jumia.co.ke/43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43uq75006-lg-mpg1290971.html,17180663-b410-49c5-bc23-cc3389724f11,2023-10-24T14:55:52,"KSh 56,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006,2023-10-24T14:55:52
80,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Neelux Mosquito Killer Bulb Energy Saving LED Bulb Pin TypeKSh 650KSh 1,30050%5 out of 5(1)",https://www.jumia.co.ke/neelux-mosquito-killer-bulb-energy-saving-led-bulb-pin-type-126342776.html,17921e56-2abc-46dc-9135-4723b6aacde5,2023-10-22T13:49:55,KSh 650,bulbs,Neelux Mosquito Killer Bulb Energy Saving LED Bulb Pin Type,2023-10-22T13:49:55
81,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,Generic 50CM LED Light Cabinet Light Rechargeable Motion Detector USB Night Light-WarmKSh 463KSh 83344%,https://www.jumia.co.ke/generic-50cm-led-light-cabinet-light-rechargeable-motion-detector-usb-night-light-warm-150685622.html,17b801ef-24fb-448c-8e70-60da487175eb,2023-10-24T21:38:19,KSh 463,bulbs,Generic 50CM LED Light Cabinet Light Rechargeable Motion Detector USB Night Light-Warm,2023-10-24T21:38:19
82,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 43UQ8000 LED TV - UHD, SMART, ThinQ 2022-FRAMELESSKSh 53,999KSh 68,00021%offers from",https://www.jumia.co.ke/43-43uq8000-led-tv-uhd-smart-thinq-2022-frameless-lg-mpg1290973.html,183a2241-a2dc-4a94-9fe9-46ceb97c69e7,2023-10-24T15:13:03,"KSh 53,999",lg+tv+43,"LG 43"" 43UQ8000 LED TV - UHD",2023-10-24T15:13:03
83,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey","Non-ReturnablePure Gold Premium Select Manuka Honey MGO 300 250gKSh 6,795KSh 10,19233%",https://www.jumia.co.ke/pure-gold-premium-select-manuka-honey-mgo-300-250g-160195575.html,18aa95f1-504f-4606-b4d0-02b32cf6bf78,2023-10-24T21:39:43,"KSh 6,795",honey,Pure Gold Premium Select Manuka Honey MGO 300 250g,2023-10-24T21:39:43
84,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61,6.52"" //128GB+4GB RAM //Dual SIM //50MP //5000mAh /Ksly+FREE PB+MW+BT+RKSh 24,499KSh 24,9992%",https://www.jumia.co.ke/huawei-nova-y616.52-128gb4gb-ram-dual-sim-50mp-5000mah-kslyfree-pbmwbtr-150993796.html,194ea070-012c-481c-8977-5520bf4c6520,2023-10-22T14:15:25,"KSh 24,499",huawei+y6,Huawei Nova Y61,2023-10-22T14:15:25
85,Home & Office/Home & Kitchen/Kitchen & Dining/Cutlery & Knife Accessories/Knife Sets/Knife Block Sets,"Generic 7 Pieces Knife Set With Cutting/Chopping Board/ Knife HolderKSh 1,950KSh 3,80049%4 out of 5(2)",https://www.jumia.co.ke/generic-7-pieces-knife-set-with-cuttingchopping-board-knife-holder-84104751.html,19b2f713-9861-4f84-ab21-d8acf52c63cc,2023-10-22T13:56:41,"KSh 1,950",knives,Generic 7 Pieces Knife Set With Cutting/Chopping Board/ Knife Holder,2023-10-22T13:56:41
86,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,1a128df5-0140-4e6e-8dc7-e1ca4cbedd9a,2023-10-24T15:28:31,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T15:28:31
87,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey",Non-ReturnableOfficial StoreGreenforest Greenforest Pure Honey Jar - 500gKSh 369KSh 43415%4.5 out of 5(10),https://www.jumia.co.ke/greenforest-greenforest-pure-honey-jar-500g-58522944.html,1a4fa45a-bcc8-4269-9f83-f91976af9557,2023-10-24T21:39:40,KSh 369,honey,Greenforest Greenforest Pure Honey Jar - 500g,2023-10-24T21:39:40
88,Home & Office/Home & Kitchen/Kitchen & Dining/Food Service Equipment & Supplies/Cooking Equipment Accessories,"Jikokoa Xtra Stove - BlackKSh 5,000KSh 6,00017%",https://www.jumia.co.ke/jikokoa-xtra-stove-black-151994064.html,1a78f602-e745-4bb4-8c6a-70c0414f9e7f,2023-10-23T15:24:07,"KSh 5,000",jikokoa+xtra,Jikokoa Xtra Stove - Black,2023-10-23T15:24:07
89,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370KSh 48,000KSh 55,00013%offers from",https://www.jumia.co.ke/43-full-hd-smart-tv-netflixyoutubehdr-43lm5772-lg-mpg957437.html,1a994ebc-8829-40d5-af48-88524ebd9731,2023-10-24T15:32:48,"KSh 48,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:32:48
90,Electronics/Television & Video/Televisions/Smart TVs,"LG 43-inch FHD Smart AI TV 43LM6370 Black 2022KSh 42,999KSh 69,00038%offers from",https://www.jumia.co.ke/43-inch-fhd-smart-ai-tv-43lm6370-black-2022-lg-mpg603475.html,1ab79bbc-5386-4035-a6ef-784b79ecd1d1,2023-10-24T17:41:33,"KSh 42,999",lg+tv+43,LG 43-inch FHD Smart AI TV 43LM6370 Black 2022,2023-10-24T17:41:33
91,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Generic 5M RGB Color Changing Flexible Led Strip Light Kit + IR Remote ControllerKSh 769KSh 1,20036%offers from3.3 out of 5(26)",https://www.jumia.co.ke/5m-rgb-color-changing-flexible-led-strip-light-kit-ir-remote-controller-generic-mpg1343886.html,1aba33a7-0db7-48b3-b53a-2535bcbfc461,2023-10-22T13:49:55,KSh 769,bulbs,Generic 5M RGB Color Changing Flexible Led Strip Light Kit + IR Remote Controller,2023-10-22T13:49:55
92,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” FULL HD SMART TV, NETFLIX, YOUTUBE 43LM6370PVBKSh 46,000KSh 59,00022%",https://www.jumia.co.ke/43-full-hd-smart-tv-netflix-youtube-43lm6370pvb-lg-mpg603484.html,1b16665d-e731-45bc-be8a-56a57269daa9,2023-10-24T15:11:23,"KSh 46,000",lg+tv+43,LG 43” FULL HD SMART TV,2023-10-24T15:11:23
93,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,"Dp 60 LED Rechargeable Emergency LampKSh 1,275KSh 1,80029%offers from4.4 out of 5(65)",https://www.jumia.co.ke/60-led-rechargeable-emergency-lamp-dp-mpg647655.html,1b168076-29fe-47de-a49e-ab2745ff45d2,2023-10-22T13:49:55,"KSh 1,275",bulbs,Dp 60 LED Rechargeable Emergency Lamp,2023-10-22T13:49:55
94,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006KSh 56,000KSh 68,00018%offers from",https://www.jumia.co.ke/43-4k-uhd-tv-hdr-webos-smart-ai-thinq-43uq75006-lg-mpg1290971.html,1b48f854-9917-4a7d-87df-15c67973ce77,2023-10-24T17:43:58,"KSh 56,000",lg+tv+43,LG 43'' 4K UHD TV HDR WebOS Smart AI ThinQ- 43UQ75006,2023-10-24T17:43:58
95,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,1b540338-103e-4a60-b971-60dd15beb5f1,2023-10-24T15:30:01,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T15:30:01
96,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 4K ULTRA HD SMART TV, DTS:X, MAGIC REMOTE, YOU-TUBE- 43UP7750KSh 56,999KSh 68,99917%",https://www.jumia.co.ke/43-4k-ultra-hd-smart-tv-dtsx-magic-remote-you-tube-43up7750-lg-mpg603482.html,1ba3e1fe-9737-4ecd-ac54-0f0ae0b2dbc2,2023-10-23T20:51:33,"KSh 56,999",lg+tv+43,LG 43'' 4K ULTRA HD SMART TV,2023-10-23T20:51:33
97,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K 2022 LATEST MODEL,ALEXA VOICE CONTROL,MAGIC REMOTE,NETFLIX-43UQ80006KSh 60,000KSh 72,00017%",https://www.jumia.co.ke/lg-43-4k-2022-latest-modelalexa-voice-controlmagic-remotenetflix-43uq80006-160578427.html,1bba59aa-2e4b-4ef1-9270-b04dc2dbe9a9,2023-10-24T14:50:04,"KSh 60,000",lg+tv+43,"LG 43"" 4K 2022 LATEST MODEL",2023-10-24T14:50:04
98,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Specialty Bulb,Dp Light LED Rechargeable Lamp Bulb With USB - 20 WKSh 4983.9 out of 5(44),https://www.jumia.co.ke/dp-light-led-rechargeable-lamp-bulb-with-usb-20-w-64201784.html,1bfac595-ae12-4cc8-b688-789e114ae1b0,2023-10-24T21:38:18,KSh 498,bulbs,Dp Light LED Rechargeable Lamp Bulb With USB - 20 W,2023-10-24T21:38:18
99,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,1c57b8aa-2f51-4153-ac7c-dcbb00a61057,2023-10-24T15:32:48,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T15:32:48
100,Home & Office/Home & Furniture/Lighting/Lighting Bulbs & Component/Lighting Bulb/Energy Saving,"Sunnypex All Weathered Solar Fullkit /100watts Solar Panel + 80AH Battery + 300w Inverter + 10 Amp Charge Controller + 4 Bulbs.KSh 11,999KSh 21,80045%offers from3.9 out of 5(19)",https://www.jumia.co.ke/all-weathered-solar-fullkit-100watts-solar-panel-80ah-battery-300w-inverter-10-amp-charge-controller-4-bulbs.-sunnypex-mpg602625.html,1c8be8c2-5d56-4566-aa4e-0cdfdcda72e1,2023-10-22T13:54:06,"KSh 11,999",lamps,Sunnypex All Weathered Solar Fullkit /100watts Solar Panel + 80AH Battery + 300w Inverter + 10 Amp Charge Controller + 4 Bulbs.,2023-10-22T13:54:06
101,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Huawei Nova Y61, 6.52"", 128GB+4GB, Dual SIM, 50MP, 5000mAh - ,+ AWESOME GIFTS//CLY/KSh 25,999KSh 30,00013%",https://www.jumia.co.ke/huawei-nova-y61-6.52-128gb4gb-dual-sim-50mp-5000mah-awesome-giftscly-146206649.html,1ca94dc4-e76a-4401-8fcf-e79d14faa3af,2023-10-22T14:15:25,"KSh 25,999",huawei+y6,Huawei Nova Y61,2023-10-22T14:15:25
102,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA, 43'' SMART WEBOs FULL-HD LED TV, NETFLIX, YOUTUBE, BLUETOOTHKSh 51,599offers from",https://www.jumia.co.ke/43lm6370pva-43-smart-webos-full-hd-led-tv-netflix-youtube-bluetooth-lg-mpg405217.html,1ca9b209-4e87-48cc-a90e-6334d0e0de0b,2023-10-24T14:50:55,"KSh 51,599",lg+tv+43,LG 43LM6370PVA,2023-10-24T14:50:55
103,Electronics/Television & Video/Televisions/Smart TVs,"LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local WarrantyKSh 58,990KSh 80,00026%",https://www.jumia.co.ke/43-43up7550-uhd-4k-tv-hdr-webos-smart-ai-thinq-2021-local-warranty-lg-mpg356733.html,1d317993-4397-4557-a4b2-f3e1f45605b5,2023-10-24T15:28:29,"KSh 58,990",lg+tv+43,LG 43'' 43UP7550 UHD 4K TV HDR WebOS Smart AI ThinQ - 2021 Local Warranty,2023-10-24T15:28:29
104,Electronics/Television & Video/Televisions/Smart TVs,"LG 43” 4K ULTRA HD SMART TV, MAGIC REMOTE, NETFLIX 2021 NEW MODEL-43UP77KSh 55,500KSh 68,00018%",https://www.jumia.co.ke/lg-43-4k-ultra-hd-smart-tv-magic-remote-netflix-2021-new-model-43up77-67964104.html,1d83b64f-3ab3-41e9-b068-5a53a2c7b2c9,2023-10-24T14:52:05,"KSh 55,500",lg+tv+43,LG 43” 4K ULTRA HD SMART TV,2023-10-24T14:52:05
105,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,1dcd2b7d-45f1-4561-b7ce-0ddb46be899d,2023-10-24T17:41:33,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T17:41:33
106,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K 2022 LATEST MODEL,ALEXA VOICE CONTROL,MAGIC REMOTE,NETFLIX-43UQ80006KSh 60,000KSh 72,00017%",https://www.jumia.co.ke/lg-43-4k-2022-latest-modelalexa-voice-controlmagic-remotenetflix-43uq80006-160578427.html,1e1295c9-2959-439d-add6-947731f88241,2023-10-24T15:11:24,"KSh 60,000",lg+tv+43,"LG 43"" 4K 2022 LATEST MODEL",2023-10-24T15:11:24
107,Electronics/Television & Video/Televisions/Smart TVs,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022KSh 65,000",https://www.jumia.co.ke/lg-43up7750-43-4k-uhd-smart-frameless-led-tv-black-2022-121945437.html,1e2448db-1a85-44e8-b700-71e3e0d92e2c,2023-10-24T17:43:58,"KSh 65,000",lg+tv+43,"LG 43UP7750 - 43"" 4K UHD Smart Frameless LED TV - Black 2022",2023-10-24T17:43:58
108,Electronics/Television & Video/Televisions/Smart TVs,"LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TVKSh 45,000KSh 56,00020%",https://www.jumia.co.ke/43lm6370pva-43-smart-lm6370-series-full-hdr-smart-led-tv-lg-mpg437216.html,1e5364a8-7b9b-443d-a9d2-78e1232eeb84,2023-10-24T15:13:04,"KSh 45,000",lg+tv+43,LG 43LM6370PVA 43'' Smart LM6370 Series Full HDR Smart LED TV,2023-10-24T15:13:04
109,Phones & Tablets/Mobile Phones/Smartphones/Android Phones,"Shipped from abroadSamsung Galaxy A51 5G - Prism Cube Pink - 128GB HDD- 6GB RAMKSh 29,600",https://www.jumia.co.ke/samsung-galaxy-a51-5g-prism-cube-pink-128gb-hdd-6gb-ram-160115110.html,1e5d48c1-3d7d-4336-82e0-3b74face31d7,2023-10-23T20:47:14,"KSh 29,600",Samsung+Galaxy+A51,Samsung Galaxy A51 5G - Prism Cube Pink - 128GB HDD- 6GB RAM,2023-10-23T20:47:14
110,Electronics/Television & Video/Televisions/Smart TVs,"LG 43"" 4K UHD SMART TV,MAGIC REMOTE,ALEXA VOICE CONTROL,GOOGLE ASSISTANT-43UP75KSh 55,000KSh 68,00019%",https://www.jumia.co.ke/43-4k-uhd-latest-smart-tvmagic-remotevoice-controlwi-fi4k-hdr-43up7550-lg-mpg1290969.html,1e77ec7f-bc96-4993-9580-d0ac0734f80c,2023-10-24T17:41:33,"KSh 55,000",lg+tv+43,"LG 43"" 4K UHD SMART TV",2023-10-24T17:41:33
111,"Grocery/Food Cupboard/Margarine, Jams, Honey & Spreads/Honey","Generic 1kg  100% Pure Natural Honey KSh 1,100KSh 1,50027%",https://www.jumia.co.ke/generic-1kg-100-pure-natural-honey-151361037.html,1ea5b20e-e2ea-47ed-8381-54d94f0f4c13,2023-10-24T21:39:42,"KSh 1,100",honey,Generic 1kg  100% Pure Natural Honey ,2023-10-24T21:39:42
